"Deer.ID","Sample.Date","Year","Month","Origin","Sample1","Sample2","Species","Sex","Age","County","grid","Latitude","Longitude","status"
"A16562","2009-01-05","2009","Jan","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Adult","Frederick","1043",39.2741,-78.2776,"0"
"A17920","2009-01-05","2009","Jan","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Yearlings","Frederick","1183",39.3465,-78.2747,"0"
"A17676","2009-01-05","2009","Jan","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Fawn","Frederick","1196",39.3614,-78.2928,"0"
"A16265","2009-02-04","2009","Feb","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Adult","Frederick","426",39.0722,-78.3225,"0"
"A16266","2009-02-04","2009","Feb","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Adult","Frederick","426",39.0722,-78.3225,"0"
"A16251","2009-03-04","2009","Mar","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Adult","Frederick","793",39.188,-78.3181,"0"
"A03192","2009-07-08","2009","Jul","Free-Ranging","Targeted "," Other","White Tailed Deer","Female","Yearlings","Warren",NA,NA,NA,"0"
"A07002","2009-09-09","2009","Sep","Free-Ranging","Targeted","Clinical suspect","White Tailed Deer","Female","Adult","Frederick","847",39.199,-78.1687,"0"
"A04763","2009-10-05","2009","Oct","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Yearlings","Frederick","971",39.2434,-78.2042,"0"
"A04753","2009-10-08","2009","Oct","Free-Ranging","Active "," Road Killed","White Tailed Deer","Female","Yearlings","Frederick","1047",39.2723,-78.203,"0"
"A04556","2009-10-09","2009","Oct","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Adult","Frederick","503",39.104,-78.4516,"0"
"A04765","2009-10-13","2009","Oct","Free-Ranging","Active "," Road Killed","White Tailed Deer","Male","Yearlings","Frederick","609",39.127,-78.1902,"0"
"A04554","2009-10-14","2009","Oct","Free-Ranging","Active "," Road Killed","White Tailed Deer","Male","Yearlings","Shenandoah","109",38.8738,-78.534,"0"
"A04555","2009-10-14","2009","Oct","Free-Ranging","Active "," Road Killed","White Tailed Deer","Male","Yearlings","Frederick","194",38.9592,-78.4568,"0"
"A04553","2009-10-14","2009","Oct","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Adult","Shenandoah","235",39.0038,-78.5109,"0"
"A04766","2009-10-14","2009","Oct","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Yearlings","Shenandoah","235",39.0038,-78.5109,"0"
"A04548","2009-10-20","2009","Oct","Free-Ranging","Active "," Road Killed","White Tailed Deer","Female","Yearlings","Shenandoah","242",39.001,-78.381,"0"
"A16354","2009-10-27","2009","Oct","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Adult","Frederick","376",39.0614,-78.4903,"0"
"A04550","2009-10-27","2009","Oct","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Adult","Frederick","505",39.1032,-78.4144,"0"
"A00714","2009-10-27","2009","Oct","Free-Ranging","Active "," Road Killed","White Tailed Deer","Male","Adult","Frederick","962",39.2473,-78.3718,"0"
"A04409","2009-10-28","2009","Oct","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Adult","Shenandoah","151",38.9185,-78.5882,"0"
"A04551","2009-10-29","2009","Oct","Free-Ranging","Active "," Road Killed","White Tailed Deer","Female","Adult","Frederick","966",39.2456,-78.2973,"0"
"A04767","2009-10-29","2009","Oct","Free-Ranging","Active "," Road Killed","White Tailed Deer","Male","Yearlings","Frederick","966",39.2456,-78.2973,"0"
"A04552","2009-10-29","2009","Oct","Free-Ranging","Active "," Road Killed","White Tailed Deer","Male","Yearlings","Frederick","1161",39.3329,-78.3126,"0"
"A04771","2009-10-30","2009","Oct","Free-Ranging","Active "," Road Killed","White Tailed Deer","Male","Yearlings","Frederick","63",38.8311,-78.5726,"0"
"A16377","2009-10-31","2009","Oct","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Adult","Shenandoah","180",38.9455,-78.4944,"0"
"A16376","2009-10-31","2009","Oct","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Adult","Shenandoah","212",38.9897,-78.53,"0"
"A16373","2009-10-31","2009","Oct","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Adult","Shenandoah","342",39.0449,-78.3979,"0"
"A16375","2009-10-31","2009","Oct","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Adult","Shenandoah","424",39.073,-78.3597,"0"
"A16374","2009-10-31","2009","Oct","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Adult","Frederick","419",39.0751,-78.4526,"0"
"A16372","2009-10-31","2009","Oct","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Adult","Frederick","549",39.1181,-78.4325,"0"
"A03600","2009-10-31","2009","Oct","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Adult","Frederick","597",39.1322,-78.4133,"0"
"A01806","2009-10-31","2009","Oct","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Yearlings","Frederick","655",39.142,-78.2082,"0"
"A03599","2009-10-31","2009","Oct","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Yearlings","Frederick","834",39.2046,-78.4107,"0"
"A03594","2009-10-31","2009","Oct","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Adult","Frederick","928",39.2302,-78.2606,"0"
"A04600","2009-10-31","2009","Oct","Free-Ranging","Active "," Road Killed","White Tailed Deer","Male","Yearlings","Frederick","1009",39.2583,-78.2222,"0"
"A03596","2009-10-31","2009","Oct","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Adult","Frederick","1049",39.2714,-78.1657,"0"
"A03597","2009-10-31","2009","Oct","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Yearlings","Frederick","1084",39.2854,-78.1465,"0"
"A01805","2009-10-31","2009","Oct","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Adult","Frederick","1138",39.3171,-78.2572,"0"
"A04601","2009-10-31","2009","Oct","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Adult","Frederick","1213",39.3917,-78.3477,"0"
"A03598","2009-10-31","2009","Oct","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Adult","Frederick",NA,NA,NA,"0"
"A04774","2009-11-03","2009","Nov","Free-Ranging","Active "," Road Killed","White Tailed Deer","Female","Adult","Frederick","63",38.8311,-78.5726,"0"
"A04775","2009-11-03","2009","Nov","Free-Ranging","Active "," Road Killed","White Tailed Deer","Female","Yearlings","Shenandoah","109",38.8738,-78.534,"0"
"A04773","2009-11-03","2009","Nov","Free-Ranging","Active "," Road Killed","White Tailed Deer","Male","Yearlings","Shenandoah","272",39.015,-78.3619,"0"
"A03583","2009-11-03","2009","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Adult","Frederick","468",39.0862,-78.3034,"0"
"A04772","2009-11-03","2009","Nov","Free-Ranging","Active "," Road Killed","White Tailed Deer","Male","Yearlings","Frederick","975",39.2415,-78.1297,"0"
"A04778","2009-11-04","2009","Nov","Free-Ranging","Active "," Road Killed","White Tailed Deer","Male","Yearlings","Frederick","140",38.9024,-78.5145,"0"
"A04777","2009-11-04","2009","Nov","Free-Ranging","Active "," Road Killed","White Tailed Deer","Male","Yearlings","Frederick","195",38.9588,-78.4382,"0"
"A04780","2009-11-04","2009","Nov","Free-Ranging","Active "," Road Killed","White Tailed Deer","Male","Yearlings","Frederick","207",38.9732,-78.4377,"0"
"A04776","2009-11-04","2009","Nov","Free-Ranging","Active "," Road Killed","White Tailed Deer","Male","Yearlings","Frederick","516",39.0985,-78.2099,"0"
"A16338","2009-11-04","2009","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Adult","Frederick","744",39.1744,-78.3559,"0"
"A04779","2009-11-04","2009","Nov","Free-Ranging","Active "," Road Killed","White Tailed Deer","Male","Yearlings","Frederick","1016",39.2551,-78.0918,"0"
"A04781","2009-11-09","2009","Nov","Free-Ranging","Active "," Road Killed","White Tailed Deer","Male","Yearlings","Frederick","610",39.1266,-78.1716,"0"
"A04443","2009-11-09","2009","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Yearlings","Frederick","789",39.1897,-78.3926,"0"
"A04444","2009-11-09","2009","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Yearlings","Frederick","1222",39.4062,-78.3472,"0"
"A04790","2009-11-10","2009","Nov","Free-Ranging","Active "," Road Killed","White Tailed Deer","Male","Yearlings","Shenandoah","63",38.8311,-78.5726,"0"
"A04789","2009-11-10","2009","Nov","Free-Ranging","Active "," Road Killed","White Tailed Deer","Male","Yearlings","Shenandoah","77",38.8452,-78.5536,"0"
"A04787","2009-11-10","2009","Nov","Free-Ranging","Active "," Road Killed","White Tailed Deer","Male","Adult","Shenandoah","94",38.8593,-78.5345,"0"
"A04793","2009-11-10","2009","Nov","Free-Ranging","Active "," Road Killed","White Tailed Deer","Male","Yearlings","Shenandoah","156",38.9165,-78.4954,"0"
"A04792","2009-11-10","2009","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Adult","Shenandoah","192",38.96,-78.4939,"0"
"A04788","2009-11-10","2009","Nov","Free-Ranging","Active "," Road Killed","White Tailed Deer","Male","Yearlings","Frederick","562",39.1125,-78.1907,"0"
"A04784","2009-11-10","2009","Nov","Free-Ranging","Active "," Road Killed","White Tailed Deer","Female","Adult","Frederick","609",39.127,-78.1902,"0"
"A04791","2009-11-10","2009","Nov","Free-Ranging","Active "," Road Killed","White Tailed Deer","Male","Adult","Frederick","893",39.2126,-78.1308,"0"
